Chr	GeneID	Start	Stop	CodingLength	S3_GeneCount	S3_RPKM
chr1	1110058L19Rik	23995939	24005640	667	30	5.14916946380165
chr1	1500015O10Rik	43730602	43742564	888	142	18.3069983706648
chr1	1700001G17Rik	33669824	33670712	889	0	0
chr1	1700007P06Rik	187125138	187127852	823	1	0.13910474007111
chr1	1700009P17Rik	171121661	171126967	1034	23	2.54653155203679
chr1	1700015E13Rik	170308861	170312125	713	47	7.54657847221683
chr1	1700016C15Rik	177729814	177753305	749	0	0
chr1	1700016L21Rik	80445932	80475660	394	0	0
chr1	1700019A02Rik	53158577	53187617	627	0	0
chr1	1700019D03Rik	52925127	52952840	834	1	0.137270025274009
chr1	1700019O17Rik	86426329	86428049	1721	0	0
chr1	1700020N18Rik	91404879	91406029	547	0	0
chr1	1700025G04Rik	151884524	152090320	9754	1236	14.5069957487241
chr1	1700027A15Rik	73016036	73025508	571	0	0
chr1	1700034H15Rik	191894072	191907527	4362	11	0.288701332385089
chr1	1700034P13Rik	9747648	9771256	1494	0	0
chr1	1700047M11Rik	182300834	182303289	686	0	0
chr1	1700056E22Rik	184033032	184033998	967	0	0
chr1	1700063A18Rik	95990659	96021758	356	0	0
chr1	1700065J18Rik	192841705	192842739	404	0	0
chr1	1700066B17Rik	39842428	39847330	531	0	0
chr1	1700066M21Rik	57377620	57385422	3007	62	2.36047837275306
chr1	1700067G17Rik	89016113	89022210	603	0	0
chr1	1700084C01Rik	169928939	169934653	1440	2	0.159004445942394
chr1	1700112H15Rik	184527841	184557691	778	0	0
chr1	1810006J02Rik	98131467	98144655	1687	0	0
chr1	2010300C02Rik	37611676	37719811	4361	81	2.12637910739748
chr1	2310007B03Rik	93151355	93160948	2362	3	0.145406267246219
chr1	2310009B15Rik	138851979	138856854	571	13	2.60644766028162
chr1	2310030A07Rik	150320681	150346771	610	0	0
chr1	2310035C23Rik	105663861	105755131	5406	342	7.24255545113855
chr1	2310043L19Rik	177641542	177642943	698	0	0
chr1	2410088K16Rik	88754890	88755733	476	0	0
chr1	2610203C22Rik	9560833	9631092	1245	5	0.45977189188162
chr1	2610207O16Rik	42707063	42713454	461	0	0
chr1	2810025M15Rik	157412352	157420236	1194	55	5.27351428753667
chr1	2810408I11Rik	64679869	64690659	713	2	0.321130998817737
chr1	2810442N19Rik	162004969	162016485	919	6	0.74744200921778
chr1	2810459M11Rik	86045863	86055456	3331	15	0.515535279549039
chr1	2900009J06Rik	127753617	127774054	464	0	0
chr1	2900060B14Rik	118458669	118459265	597	2	0.383528311820849
chr1	2900092D14Rik	42700336	42703176	2841	4	0.161187189128509
chr1	3110009E18Rik	120121187	120188189	1089	9	0.946142157673747
chr1	3110035E14Rik	9601267	9627142	3187	18	0.646594797431258
chr1	3110045C21Rik	169969409	169972396	1135	6	0.605197538741093
chr1	3110079O15Rik	87470264	87475459	462	0	0
chr1	4930440C22Rik	94797442	94802472	1565	0	0
chr1	4930444P10Rik	16065979	16093041	717	75	11.9752302383393
chr1	4930448I06Rik	41167560	41181252	573	0	0
chr1	4930452N14Rik	154241521	154256906	613	0	0
chr1	4930469G21Rik	161156843	161159314	954	0	0
chr1	4930486I03Rik	20356454	20392300	786	0	0
chr1	4930487H11Rik	62790918	62794732	895	0	0
chr1	4930488B22Rik	184712497	184718989	1722	0	0
chr1	4930503O07Rik	194212187	194222759	578	0	0
chr1	4930521E06Rik	44739675	44744949	906	3	0.379083447279879
chr1	4930523C07Rik	160044380	160078586	5390	662	14.0608310044494
chr1	4930532M18Rik	154255689	154270416	481	0	0
chr1	4930533P14Rik	96612057	96662573	583	0	0
chr1	4930558J18Rik	57359222	57377544	2052	2	0.111582067327995
chr1	4930558K02Rik	161942089	161979636	1164	3	0.295059796594132
chr1	4930562F07Rik	160074735	160077985	887	3	0.387203611314059
chr1	4930568G15Rik	165066617	165091930	998	0	0
chr1	4930590L20Rik	140570176	140656402	551	0	0
chr1	4930594C11Rik	37485851	37488605	2755	17	0.706429915911033
chr1	4930596I21Rik	138977657	138979246	460	0	0
chr1	4930598F16Rik	95701184	95716518	761	0	0
chr1	4931408C20Rik	26681801	26687460	4331	0	0
chr1	4931428L18Rik	31141078	31222656	1094	9	0.941817924777614
chr1	4931440L10Rik	134540941	134549682	1832	0	0
chr1	4933400F21Rik	89676507	89683892	3611	1	0.0317040158068467
chr1	4933402D24Rik	63754909	63769267	1756	5	0.325977224027686
chr1	4933406M09Rik	134385940	134390983	1770	0	0
chr1	4933407L21Rik	85928483	85931756	1148	0	0
chr1	4933415F23Rik	23100474	23102253	1780	0	0
chr1	4933417E11Rik	71958998	72005195	1093	0	0
